Temperature,Humidity,Wind Speed,Month
24.956,0.620,12.719,8
25.922,0.580,10.707,8
24.961,0.620,15.875,8
24.794,0.580,17.034,8
23.756,0.620,20.157,8
22.128,0.680,21.832,8
21.061,0.680,13.717,8
21.067,0.680,10.449,8
18.867,0.840,3.365,8
18.267,0.840,6.408,8
17.878,0.860,5.973,8
21.089,0.900,3.188,8
21.550,0.870,6.150,8
18.783,0.850,9.306,8
19.978,0.930,3.268,8
20.994,0.880,6.360,8
19.989,0.880,4.798,8
18.867,0.970,0.000,8
22.089,0.820,3.220,8
23.772,0.750,0.966,8
27.178,0.600,0.805,8
28.794,0.550,5.249,8
30.861,0.550,8.887,8
32.039,0.460,8.211,8
32.589,0.500,11.383,8
32.639,0.440,13.701,8
32.150,0.430,12.655,8
31.083,0.450,14.216,8
32.078,0.420,8.742,8
30.972,0.450,12.445,8
28.861,0.550,7.599,8
26.411,0.650,4.476,8
23.817,0.750,3.220,8
23.311,0.790,12.397,8
24.539,0.720,11.962,8
21.967,0.720,30.831,8
19.883,0.790,20.028,8
14.989,0.860,10.835,8
17.778,0.900,11.431,8
17.222,0.890,11.560,8
16.767,0.870,6.987,8
17.178,0.810,12.461,8
17.711,0.780,16.921,8
17.761,0.830,10.642,8
19.906,0.730,15.778,8
21.117,0.680,9.853,8
21.194,0.680,9.596,8
22.250,0.640,9.837,8
21.256,0.720,7.953,8
22.644,0.630,11.061,8
22.806,0.620,10.900,8
22.828,0.700,10.755,8
22.633,0.660,5.522,8
20.189,0.820,12.252,8
20.183,0.770,9.402,8
19.072,0.880,4.959,8
17.872,0.950,3.526,8
17.250,0.920,6.585,8
16.328,0.890,6.955,8
15.056,0.870,6.939,8
14.989,0.830,11.560,8
13.206,0.950,4.444,8
13.367,0.900,6.955,8
14.317,0.840,11.560,8
14.339,0.840,16.889,8
12.744,0.900,2.029,8
14.850,0.830,12.944,8
17.472,0.750,10.948,8
19.978,0.640,15.858,8
22.178,0.590,12.816,8
22.700,0.530,15.102,8
23.911,0.480,19.948,8
24.950,0.420,13.540,8
25.011,0.390,13.878,8
25.017,0.420,14.522,8
24.928,0.420,14.522,8
23.994,0.440,10.932,8
23.811,0.450,16.020,8
21.161,0.590,11.383,8
19.850,0.650,9.064,8
17.200,0.860,3.671,8
16.689,0.890,3.784,8
16.278,0.910,3.574,8
15.028,0.920,3.719,8
13.961,0.950,3.767,8
13.244,0.900,6.311,8
13.317,0.930,3.977,8
12.300,0.950,3.719,8
12.550,0.950,6.682,8
12.206,0.930,5.313,8
13.806,0.930,9.676,8
16.156,0.810,13.814,8
17.783,0.780,14.474,8
19.933,0.680,15.714,8
21.083,0.620,19.014,8
20.028,0.610,15.875,8
20.078,0.680,14.184,8
20.978,0.630,14.088,8
22.339,0.630,13.765,8
23.733,0.540,13.717,8
22.661,0.540,13.975,8
22.778,0.570,11.495,8
21.139,0.630,13.878,8
18.033,0.730,8.469,8
16.211,0.810,1.916,8
16.094,0.840,6.392,8
15.572,0.870,6.424,8
13.900,0.920,3.365,8
13.856,0.900,3.381,8
15.189,0.810,8.404,8
11.678,0.960,3.059,8
11.094,0.960,3.349,8
10.789,0.960,6.038,8
11.000,0.930,4.508,8
12.600,0.990,1.562,8
17.522,0.800,1.690,8
19.989,0.680,4.814,8
22.250,0.590,9.837,8
22.944,0.520,10.159,8
24.956,0.470,11.254,8
25.050,0.450,11.109,8
25.983,0.410,4.653,8
26.133,0.430,8.243,8
25.067,0.420,9.596,8
25.211,0.380,7.873,8
25.044,0.420,11.206,8
22.333,0.530,8.114,8
20.311,0.600,5.329,8
17.756,0.700,7.664,8
18.172,0.690,6.295,8
17.261,0.720,10.433,8
17.061,0.710,10.658,8
16.622,0.710,6.504,8
14.761,0.910,1.594,8
15.067,0.800,3.172,8
16.161,0.810,3.365,8
15.117,0.900,9.499,8
15.022,0.870,4.669,8
17.106,0.760,10.787,8
17.294,0.760,10.658,8
20.900,0.730,9.531,8
22.650,0.620,15.891,8
22.589,0.630,12.413,8
22.039,0.650,14.023,8
22.222,0.640,4.315,8
22.333,0.650,9.418,8
22.828,0.660,9.306,8
23.817,0.590,15.649,8
22.861,0.620,9.998,8
22.700,0.660,14.571,8
22.017,0.650,12.655,8
19.922,0.740,8.565,8
17.711,0.840,8.469,8
17.222,0.810,5.410,8
17.256,0.840,4.154,8
16.067,0.870,6.504,8
16.022,0.900,3.526,8
15.094,0.820,10.014,8
13.794,0.960,2.383,8
13.356,0.960,9.032,8
13.917,0.950,2.914,8
13.839,0.930,1.771,8
13.889,1.000,8.018,8
15.200,0.930,7.712,8
17.750,0.840,5.168,8
21.039,0.640,7.438,8
22.200,0.590,10.900,8
22.778,0.510,10.690,8
23.889,0.480,8.646,8
24.811,0.450,7.728,8
24.928,0.450,9.869,8
24.928,0.420,12.622,8
24.872,0.420,3.011,8
23.839,0.450,8.469,8
22.172,0.550,5.265,8
18.461,0.690,5.136,8
16.133,0.810,3.526,8
15.556,0.840,6.408,8
15.600,0.810,6.295,8
14.072,0.850,6.247,8
14.461,0.830,6.343,8
16.722,0.830,13.234,8
15.489,0.790,3.188,8
13.889,0.900,3.300,8
12.672,0.900,3.478,8
13.839,0.900,0.370,8
15.050,0.870,7.937,8
17.711,0.790,7.776,8
21.000,0.630,5.410,8
22.667,0.570,7.937,8
23.667,0.510,4.428,8
24.933,0.450,9.306,8
24.861,0.460,10.578,8
24.839,0.420,7.293,8
25.000,0.450,0.644,8
26.111,0.390,4.315,8
25.911,0.400,4.331,8
23.889,0.480,6.939,8
21.111,0.590,3.220,8
18.244,0.720,4.508,8
17.244,0.750,0.612,8
16.178,0.810,3.526,8
17.794,0.740,5.522,8
16.667,0.780,3.462,8
16.189,0.810,8.114,8
13.350,0.950,4.798,8
15.556,0.930,20.866,8
15.000,0.930,24.070,8
14.517,0.960,16.293,8
15.000,0.930,20.737,8
15.000,0.930,14.619,8
15.000,0.940,14.554,8
15.117,0.930,12.526,8
15.117,0.930,15.488,8
16.244,0.920,12.268,8
17.872,0.840,9.579,8
19.050,0.730,3.075,8
20.917,0.670,4.057,8
21.061,0.630,8.340,8
21.111,0.630,8.614,8
21.211,0.610,8.501,8
20.072,0.670,8.227,8
17.894,0.770,8.130,8
17.489,0.790,5.329,8
16.161,0.860,9.885,8
16.161,0.810,8.340,8
15.167,0.870,6.875,8
13.872,0.930,3.478,8
12.756,0.960,6.231,8
12.000,0.950,3.204,8
12.750,1.000,4.878,8
13.356,0.960,6.247,8
13.583,0.950,6.005,8
13.911,0.930,7.792,8
14.950,0.930,9.869,8
14.922,0.930,9.773,8
14.906,0.930,14.442,8
13.911,0.930,24.520,8
14.972,0.870,15.891,8
16.161,0.800,22.234,8
17.828,0.650,26.420,8
18.772,0.530,27.901,8
19.900,0.490,24.343,8
19.950,0.450,25.905,8
19.106,0.460,21.365,8
18.933,0.430,20.157,8
16.228,0.580,5.136,8
14.306,0.730,8.388,8
12.850,0.890,9.306,8
12.756,0.920,6.311,8
12.383,0.920,7.213,8
17.139,0.870,6.440,8
16.622,0.900,6.295,8
19.361,0.900,14.828,8
16.017,0.900,6.424,8
16.039,0.900,2.962,8
16.122,0.930,6.182,8
17.061,0.880,3.011,8
17.200,0.870,1.610,8
17.783,0.900,3.236,8
17.850,0.960,7.535,8
17.872,0.960,7.599,8
18.089,0.940,9.402,8
19.083,0.890,4.411,8
22.256,0.680,11.995,8
22.683,0.670,8.549,8
24.789,0.590,12.188,8
24.878,0.640,14.120,8
24.883,0.640,13.492,8
24.833,0.650,9.467,8
23.611,0.700,10.175,8
22.128,0.820,4.250,8
19.928,0.870,15.311,8
19.883,0.900,10.884,8
19.922,0.930,8.630,8
11.644,0.950,3.333,8
11.083,0.930,2.399,8
11.322,0.890,9.918,8
12.172,0.990,3.429,8
12.172,0.990,3.075,8
12.694,0.920,2.705,8
12.200,0.990,10.771,8
12.222,0.920,9.531,8
12.306,0.930,8.887,8
12.250,0.930,15.891,8
12.300,0.920,10.159,8
12.739,0.900,10.707,8
12.828,0.900,12.912,8
12.872,0.890,16.213,8
13.767,0.900,17.887,8
13.939,0.890,16.519,8
13.989,0.890,15.150,8
14.911,0.840,13.476,8
15.072,0.820,11.447,8
13.939,0.890,11.689,8
13.089,0.890,11.962,8
12.850,0.830,12.864,8
12.300,0.800,11.914,8
12.711,0.850,14.506,8
12.222,0.860,11.512,8
11.667,0.860,14.248,8
13.461,0.780,18.612,8
11.117,0.860,14.506,8
12.778,0.770,25.760,8
11.111,0.850,14.619,8
11.161,0.860,12.993,8
12.711,0.770,17.533,8
12.789,0.780,17.356,8
13.889,0.770,18.225,8
15.944,0.680,33.907,8
15.283,0.750,27.740,8
15.017,0.830,23.925,8
14.994,0.830,28.320,8
14.094,0.880,27.724,8
15.139,0.820,30.526,8
16.161,0.770,36.386,8
17.061,0.730,27.177,8
17.222,0.720,26.533,8
16.111,0.720,26.420,8
15.000,0.780,17.163,8
15.000,0.780,21.220,8
14.978,0.780,17.887,8
14.333,0.780,16.470,8
19.400,0.970,10.819,8
19.422,0.930,5.538,8
15.828,0.950,5.522,8
19.283,0.910,3.027,8
18.794,0.940,3.172,8
17.822,0.970,5.812,8
17.756,1.000,7.422,8
18.772,0.930,2.995,8
18.767,0.930,7.197,8
17.711,1.000,3.139,8
17.711,0.970,8.485,8
18.789,0.900,8.324,8
19.794,0.870,11.045,8
19.933,0.870,10.932,8
20.894,0.820,8.871,8
19.933,0.860,8.098,8
18.917,0.920,16.583,8
19.022,0.920,12.944,8
18.961,0.890,10.723,8
18.889,0.890,7.841,8
18.811,0.900,2.222,8
17.156,0.930,9.499,8
17.594,0.930,6.279,8
16.628,0.940,3.075,8
16.461,0.970,2.946,8
15.444,0.960,6.279,8
13.650,0.930,3.542,8
14.361,0.960,2.946,8
13.828,0.960,3.252,8
13.439,0.960,3.590,8
13.828,0.990,14.104,8
14.911,0.930,12.800,8
15.056,0.930,3.091,8
16.139,0.870,7.970,8
16.228,0.870,5.039,8
17.256,0.870,10.546,8
17.411,0.860,9.531,8
17.939,0.830,10.916,8
19.083,0.770,9.161,8
20.161,0.720,11.173,8
22.267,0.590,12.429,8
22.500,0.550,7.808,8
21.228,0.620,12.655,8
21.106,0.670,7.937,8
19.056,0.730,6.907,8
17.250,0.810,4.878,8
16.161,0.860,8.340,8
15.328,0.890,6.376,8
13.989,0.920,9.741,8
13.939,0.930,7.970,8
15.406,0.950,2.818,8
12.739,0.930,2.962,8
12.739,0.930,6.005,8
12.422,0.960,5.973,8
12.178,1.000,3.059,8
13.917,0.930,9.370,8
17.556,0.800,8.646,8
19.906,0.690,12.188,8
21.017,0.640,12.494,8
22.039,0.640,13.121,8
22.106,0.560,14.104,8
23.744,0.550,17.163,8
24.594,0.540,16.052,8
22.650,0.540,13.669,8
23.750,0.510,10.803,8
23.772,0.500,10.191,8
22.244,0.590,10.562,8
22.106,0.640,4.428,8
19.194,0.760,2.656,8
17.244,0.870,1.417,8
16.711,0.900,3.107,8
16.761,0.900,2.930,8
15.144,0.950,3.156,8
15.672,0.930,6.199,8
16.189,0.960,4.717,8
16.067,0.900,6.231,8
16.067,0.930,5.925,8
15.700,0.950,6.166,8
16.044,0.930,3.220,8
17.178,0.930,1.674,8
17.922,0.890,4.572,8
19.883,0.740,7.583,8
20.928,0.740,7.631,8
22.050,0.650,10.980,8
22.172,0.640,9.338,8
23.661,0.590,13.701,8
22.200,0.600,14.329,8
21.967,0.610,14.876,8
21.900,0.610,16.390,8
20.044,0.730,14.925,8
18.867,0.790,13.814,8
18.867,0.810,11.061,8
17.872,0.900,4.991,8
17.222,0.930,3.204,8
17.222,0.930,5.281,8
16.767,0.970,3.735,8
16.689,0.970,3.478,8
17.150,0.970,10.755,8
14.933,0.960,5.716,8
16.622,0.970,10.819,8
16.061,0.970,10.851,8
15.678,0.960,10.642,8
16.133,0.930,7.760,8
16.183,0.990,9.418,8
17.194,0.940,10.497,8
17.778,0.900,13.927,8
19.883,0.790,13.798,8
19.939,0.790,18.338,8
22.622,0.670,16.825,8
22.161,0.680,17.356,8
21.122,0.780,17.002,8
22.200,0.680,20.689,8
22.756,0.660,22.105,8
22.189,0.680,26.034,8
22.083,0.650,22.041,8
19.978,0.730,17.275,8
18.017,0.780,11.882,8
16.250,0.870,8.114,8
15.672,0.900,6.440,8
15.744,0.900,7.132,8
15.072,0.930,6.327,8
15.028,0.930,6.456,8
15.061,0.880,6.360,8
14.539,0.930,6.279,8
13.961,0.960,6.279,8
13.639,0.960,3.574,8
14.006,0.930,4.685,8
16.117,0.930,3.558,8
17.756,0.890,9.547,8
20.028,0.780,11.479,8
21.139,0.680,9.918,8
21.994,0.690,12.719,8
22.272,0.680,12.993,8
22.850,0.700,11.495,8
23.900,0.610,9.628,8
24.978,0.540,11.528,8
24.978,0.540,17.082,8
25.950,0.470,16.084,8
24.978,0.470,17.404,8
23.889,0.500,12.526,8
21.256,0.590,8.195,8
20.972,0.730,2.995,8
18.800,0.830,6.054,8
17.700,0.910,3.735,8
6.572,0.930,6.440,11
6.628,0.930,4.266,12
6.622,0.960,6.182,12
6.622,0.930,6.182,12
6.150,0.960,6.199,12
6.061,1.000,3.011,12
6.061,1.000,3.478,12
6.100,0.940,3.655,12
6.061,1.000,3.655,12
7.150,0.930,3.574,12
6.228,0.990,8.678,12
7.222,0.930,7.728,12
7.756,0.890,4.669,12
7.789,0.890,5.667,12
7.756,0.890,4.830,12
7.756,0.890,4.943,12
7.322,0.920,3.639,12
7.172,0.930,4.878,12
7.150,0.930,4.733,12
7.128,0.930,7.470,12
7.128,0.930,8.855,12
6.622,0.930,6.440,12
6.628,0.930,3.800,12
6.111,0.960,8.453,12
9.044,0.830,19.867,12
2.633,0.950,10.610,12
8.400,0.930,10.739,12
8.356,0.960,6.102,12
8.361,0.960,10.771,12
7.806,0.960,4.766,12
7.128,1.000,3.639,12
5.350,0.930,2.995,12
6.089,0.990,2.995,12
7.711,0.990,7.519,12
8.806,0.920,10.867,12
8.794,0.830,11.689,12
7.778,0.880,14.409,12
9.000,0.830,16.889,12
7.800,0.880,14.409,12
7.800,0.830,15.955,12
7.372,0.850,13.154,12
6.183,0.850,11.495,12
5.050,0.860,11.431,12
4.183,0.890,12.671,12
2.389,0.920,9.435,12
2.894,0.920,6.762,12
2.011,0.920,10.610,12
1.833,0.920,10.996,12
1.872,0.910,6.826,12
2.206,0.960,3.172,12
1.161,0.920,6.569,12
0.567,0.960,3.558,12
0.717,0.960,6.601,12
0.028,0.960,6.633,12
0.978,0.930,5.313,12
0.194,0.930,3.896,12
1.111,0.920,3.703,12
2.250,0.920,0.660,12
3.111,0.940,4.154,12
6.161,0.790,3.429,12
6.189,0.790,7.841,12
7.206,0.730,0.467,12
7.300,0.720,6.440,12
6.111,0.790,5.007,12
4.050,0.910,1.723,12
2.250,1.000,4.830,12
2.700,0.960,8.050,12
2.411,0.990,5.072,12
2.122,1.000,0.515,12
2.172,0.960,11.270,12
1.344,1.000,1.707,12
2.122,1.000,6.440,12
2.372,0.960,2.544,12
0.100,0.990,10.288,12
1.372,1.000,6.070,12
1.372,1.000,3.220,12
1.300,0.960,0.725,12
1.011,1.000,0.000,12
0.767,0.930,1.481,12
0.672,0.990,7.535,12
0.767,1.000,10.803,12
0.789,1.000,9.258,12
0.850,0.990,13.347,12
1.972,0.930,12.397,12
2.044,0.930,15.488,12
2.128,0.990,11.946,12
2.139,1.000,14.039,12
2.161,1.000,12.558,12
2.233,0.930,9.113,12
2.178,0.920,10.851,12
2.178,0.920,15.408,12
2.106,0.930,10.079,12
1.161,1.000,10.948,12
1.672,0.960,11.012,12
0.950,1.000,13.830,12
1.117,0.960,11.125,12
0.533,0.960,14.088,12
0.378,0.960,13.524,12
-0.483,1.000,11.093,12
-0.483,0.960,10.739,12
-0.922,1.000,7.068,12
-1.039,1.000,9.499,12
-1.089,1.000,9.435,12
-0.994,1.000,9.708,12
-1.089,0.930,10.932,12
-1.089,1.000,9.354,12
-1.078,1.000,9.402,12
-1.061,1.000,11.270,12
0.072,0.920,11.028,12
0.039,0.930,12.429,12
0.044,1.000,12.783,12
0.094,1.000,10.755,12
0.139,1.000,10.723,12
0.072,1.000,11.190,12
0.050,1.000,12.655,12
0.122,1.000,12.316,12
0.050,1.000,13.943,12
0.000,0.960,14.265,12
0.050,0.960,14.442,12
-0.022,1.000,10.932,12
-0.072,1.000,11.028,12
-0.894,0.970,5.361,12
0.439,0.960,14.136,12
0.411,0.960,14.152,12
-0.094,0.970,13.846,12
-0.139,1.000,15.842,12
-1.111,1.000,15.633,12
-1.033,1.000,16.390,12
-1.111,1.000,14.136,12
-1.111,1.000,12.526,12
-0.161,0.940,12.751,12
-0.022,1.000,14.136,12
-0.022,1.000,11.028,12
0.961,0.930,13.556,12
1.067,0.920,14.104,12
0.050,1.000,12.477,12
0.983,0.930,8.259,12
0.050,1.000,9.370,12
0.000,0.930,10.932,12
-0.839,1.000,11.270,12
-1.017,1.000,9.499,12
-1.089,1.000,10.980,12
-0.972,0.970,10.948,12
-1.089,1.000,11.061,12
-1.089,0.960,3.268,12
-1.567,1.000,2.447,12
-1.600,0.960,3.220,12
-1.600,0.960,3.204,12
-1.161,0.960,6.182,12
-1.111,0.930,11.028,12
-1.133,0.930,10.851,12
-2.122,1.000,8.275,12
-2.150,1.000,3.236,12
-2.200,1.000,4.685,12
-1.189,0.990,5.474,12
-1.111,1.000,4.830,12
-1.111,1.000,3.220,12
-0.133,0.930,0.998,12
-0.072,1.000,1.674,12
-0.022,1.000,3.139,12
-0.139,1.000,0.725,12
-0.072,0.930,3.220,12
-0.094,0.930,3.220,12
-1.111,1.000,1.063,12
-1.133,1.000,0.129,12
-1.133,1.000,3.107,12
-1.250,0.970,2.834,12
-1.689,0.960,3.188,12
-1.183,0.960,3.220,12
-1.744,0.990,5.088,12
-1.711,1.000,3.172,12
-1.206,0.960,3.172,12
-1.867,1.000,3.413,12
-1.206,0.930,1.530,12
-2.244,1.000,0.000,12
-2.239,0.990,5.812,12
-2.244,1.000,0.000,12
-2.244,1.000,3.220,12
-1.322,0.930,4.379,12
-1.156,0.930,7.825,12
-1.133,1.000,4.701,12
-0.250,0.930,7.970,12
-0.094,0.930,4.524,12
-0.094,0.930,4.701,12
-1.000,0.990,3.011,12
-1.111,1.000,4.750,12
-1.161,1.000,7.825,12
-1.061,1.000,9.628,12
-1.161,1.000,3.139,12
-1.111,0.960,3.027,12
-1.161,0.970,2.785,12
-1.111,0.960,3.220,12
-1.622,1.000,3.220,12
0.633,0.960,3.961,12
-1.644,1.000,3.188,12
-1.644,1.000,3.220,12
-1.767,1.000,4.572,12
-2.200,1.000,3.172,12
-2.150,1.000,3.220,12
-2.161,1.000,4.814,12
-2.150,1.000,7.808,12
-2.150,1.000,4.830,12
-0.211,0.930,2.656,12
0.000,0.930,9.258,12
0.022,0.930,1.513,12
0.150,0.990,4.927,12
0.022,1.000,1.578,12
0.022,1.000,9.499,12
0.256,0.990,10.884,12
0.072,1.000,7.808,12
0.072,1.000,7.808,12
0.189,0.990,3.510,12
1.111,0.930,0.129,12
0.600,0.960,3.220,12
0.678,0.990,5.120,12
0.600,1.000,3.220,12
1.111,0.960,3.220,12
2.500,0.870,24.182,12
1.183,0.960,3.172,12
1.133,0.960,3.091,12
1.128,0.960,10.562,12
1.133,0.960,13.427,12
1.133,1.000,12.429,12
1.161,0.990,13.701,12
1.133,0.930,14.184,12
1.133,0.930,12.590,12
1.272,0.930,15.617,12
2.244,0.930,11.270,12
2.244,0.930,14.152,12
2.289,0.990,17.259,12
2.267,0.920,17.291,12
2.267,0.930,17.356,12
1.806,0.960,16.937,12
2.244,0.920,17.243,12
2.222,0.920,20.302,12
2.628,0.910,17.935,12
2.756,0.900,17.291,12
2.806,0.890,20.254,12
3.233,0.840,24.198,12
3.289,0.830,30.413,12
3.289,0.820,27.628,12
1.817,0.890,17.935,12
2.778,0.850,24.971,12
2.778,0.820,24.891,12
2.778,0.830,20.189,12
2.778,0.820,20.334,12
2.778,0.820,20.527,12
2.289,0.840,19.996,12
2.244,0.850,20.270,12
2.294,0.910,17.436,12
2.144,0.920,20.753,12
2.222,0.920,23.699,12
2.200,0.920,21.880,12
2.111,0.930,19.610,12
2.222,0.920,15.891,12
2.222,0.920,15.537,12
1.289,1.000,16.889,12
2.222,0.920,15.987,12
2.222,0.920,20.125,12
2.306,0.920,14.587,12
2.222,0.920,15.955,12
2.222,0.890,17.581,12
2.178,0.900,17.468,12
1.689,0.890,17.420,12
6.111,0.960,3.494,12
-0.289,0.960,3.204,12
6.111,0.950,3.091,12
6.161,0.920,7.358,12
6.072,0.930,6.021,12
6.039,0.930,6.440,12
6.039,0.930,3.220,12
5.972,0.930,7.358,12
6.061,0.930,7.825,12
7.006,0.860,8.114,12
7.617,0.830,6.150,12
8.772,0.670,12.687,12
8.772,0.710,11.125,12
8.811,0.660,11.415,12
8.794,0.660,9.628,12
7.778,0.760,9.451,12
5.461,0.800,5.812,12
5.183,0.850,3.526,12
3.083,0.890,4.814,12
2.617,0.910,6.891,12
2.317,0.920,8.114,12
1.717,0.960,6.295,12
1.067,0.950,3.542,12
-0.489,0.960,6.054,12
1.689,0.880,17.259,12
-0.128,0.920,0.741,12
1.622,0.850,14.232,12
1.600,0.820,17.420,12
0.928,0.830,16.937,12
0.922,0.790,14.088,12
0.922,0.790,15.150,12
0.822,0.760,17.259,12
0.900,0.760,16.696,12
1.017,0.760,15.488,12
1.117,0.750,16.615,12
1.206,0.750,16.857,12
2.872,0.700,15.472,12
3.744,0.640,12.252,12
3.889,0.640,14.812,12
2.800,0.670,9.016,12
0.472,0.790,8.195,12
0.050,0.820,9.708,12
-1.061,0.880,7.567,12
-1.900,0.950,3.687,12
-1.039,0.880,4.733,12
-1.039,0.920,3.349,12
-1.300,0.950,5.764,12
-0.900,0.920,6.054,12
-0.439,0.920,6.263,12
1.006,0.920,2.624,12
-0.394,0.920,3.059,12
-0.372,0.920,3.317,12
-0.311,0.950,2.721,12
-1.950,0.990,4.766,12
-2.000,0.990,3.027,12
-1.011,0.930,8.839,12
0.044,0.920,9.113,12
0.094,0.920,7.921,12
0.956,0.870,10.674,12
2.244,0.850,9.531,12
2.839,0.760,10.835,12
3.706,0.720,9.193,12
3.883,0.710,8.308,12
2.844,0.820,12.204,12
1.356,0.840,11.640,12
1.183,0.850,7.567,12
1.206,0.850,5.120,12
1.072,0.860,5.184,12
1.161,0.850,4.830,12
0.650,0.920,3.107,12
1.056,0.900,6.730,12
1.139,0.920,6.649,12
0.628,0.920,6.665,12
0.683,0.920,5.877,12
0.628,0.920,6.311,12
1.139,0.920,3.300,12
1.083,0.920,6.247,12
1.161,0.920,7.406,12
1.161,0.920,7.631,12
1.083,0.960,5.522,12
1.139,0.990,3.349,12
2.200,0.920,3.139,12
2.711,0.890,1.948,12
3.939,0.820,4.846,12
3.961,0.880,7.857,12
3.961,0.820,4.943,12
5.050,0.760,9.515,12
4.006,0.810,4.315,12
2.544,0.850,0.998,12
0.256,0.910,7.953,12
0.122,0.920,5.232,12
-0.667,0.920,7.648,12
-0.967,0.960,11.399,12
-0.528,0.960,14.490,12
-0.294,0.960,10.272,12
-1.011,0.900,6.440,12
-1.272,0.920,11.270,12
-1.778,0.990,11.270,12
-2.233,0.990,0.000,12
-2.967,0.940,14.490,12
-1.661,0.950,9.918,12
-3.322,0.990,11.270,12
-2.650,0.920,14.490,12
-2.583,0.960,9.628,12
-2.333,0.940,14.490,12
-0.694,0.940,11.270,12
0.228,0.890,7.631,12
2.222,0.920,9.837,12
2.778,0.910,10.513,12
2.650,0.820,12.252,12
2.511,0.890,9.837,12
2.511,0.860,10.513,12
1.789,0.910,7.068,12
2.250,0.890,7.261,12
2.250,0.890,6.215,12
1.689,0.920,6.891,12
1.694,0.940,4.910,12
1.694,0.940,3.220,12
1.150,0.920,7.728,12
1.694,0.940,6.440,12
1.694,0.940,1.851,12
1.150,0.920,8.726,12
1.694,0.940,3.220,12
1.694,0.940,0.853,12
1.150,0.930,4.524,12
1.428,0.940,0.000,12
1.428,0.940,6.440,12
1.133,0.960,7.003,12
1.717,0.940,0.000,12
1.983,0.920,6.440,12
1.750,0.960,5.651,12
2.828,0.890,9.499,12
3.094,0.870,7.986,12
2.722,0.920,6.875,12
3.094,0.870,9.837,12
3.094,0.870,8.211,12
2.767,0.890,6.247,12
2.828,0.840,14.490,12
2.250,0.900,14.490,12
2.194,0.900,7.229,12
2.250,0.870,14.490,12
2.250,0.870,14.490,12
1.706,0.920,7.003,12
2.250,0.850,8.936,12
2.250,0.820,6.440,12
1.939,0.900,5.860,12
1.956,0.850,10.803,12
1.694,0.910,14.490,12
1.150,0.900,10.723,12
1.694,0.980,8.936,12
1.694,0.980,4.846,12
2.022,0.870,9.290,12
1.983,0.980,6.440,12
2.250,0.960,9.032,12
2.128,0.960,13.331,12
2.511,0.980,7.132,12
3.094,0.920,10.723,12
3.811,0.860,14.120,12
3.939,0.890,13.444,12
3.939,0.890,12.027,12
2.817,0.920,11.286,12
3.361,0.910,8.646,12
3.094,0.920,6.987,12
1.733,0.960,3.993,12
3.094,0.920,6.215,12
3.094,0.920,9.032,12
2.728,0.920,3.880,12
0.744,0.950,2.463,12
0.744,0.930,4.170,12
1.933,0.950,3.526,12
-0.900,0.940,1.530,12
-0.844,0.980,1.530,12
-0.961,0.980,3.687,12
-1.639,0.960,4.637,12
-1.639,0.940,3.220,12
-1.017,0.870,5.265,12
-1.111,0.920,4.766,12
-0.317,0.880,12.526,12
0.978,0.760,16.986,12
0.528,0.720,13.878,12
2.489,0.610,16.100,12
1.794,0.470,15.053,12
3.017,0.590,10.610,12
2.172,0.620,7.438,12
0.578,0.570,8.275,12
-1.694,0.810,1.530,12
-2.511,0.850,0.000,12
-2.322,0.800,8.372,12
-4.733,0.920,1.530,12
-5.000,0.920,3.220,12
-4.461,0.820,4.363,12
-5.844,0.920,3.220,12
-5.844,0.920,6.794,12
-5.461,0.770,3.945,12
-3.622,0.880,3.220,12
-3.306,0.860,5.828,12
-5.889,0.850,5.136,12
-3.494,0.860,14.490,12
-3.761,0.880,6.939,12
-7.000,0.850,7.583,12
-2.967,0.840,7.470,12
-2.172,0.830,6.939,12
-1.072,0.780,8.453,12
1.983,0.630,8.453,12
2.778,0.670,11.125,12
2.272,0.670,11.125,12
3.889,0.650,8.227,12
3.067,0.740,8.662,12
0.200,0.810,7.696,12
-0.267,0.850,3.703,12
-1.639,0.900,8.646,12
-2.217,0.860,7.197,12
-3.017,0.960,7.261,12
-3.017,0.940,2.640,12
-3.322,0.870,6.698,12
-4.933,0.960,6.408,12
-5.000,0.960,6.311,12
-5.094,0.920,8.775,12
-6.117,0.960,6.376,12
-6.650,0.960,6.376,12
-5.717,0.970,9.982,12
-7.622,0.920,5.877,12
-8.594,0.920,6.054,12
-7.300,0.960,6.279,12
-5.606,0.980,3.220,12
-5.344,0.980,3.220,12
-5.717,0.960,6.891,12
-5.006,0.960,6.247,12
-2.922,0.930,9.193,12
-2.756,0.990,9.338,12
-2.756,1.000,10.594,12
-2.733,1.000,10.578,12
-2.811,1.000,8.823,12
-2.800,1.000,9.241,12
-2.778,0.920,9.338,12
-2.889,0.930,9.000,12
-3.817,1.000,10.562,12
-3.817,0.960,6.295,12
-4.278,1.000,6.810,12
-4.306,1.000,3.220,12
-4.306,0.960,3.300,12
-3.000,0.960,2.737,12
-4.306,0.960,6.408,12
-4.256,0.960,6.440,12
-4.300,0.960,6.698,12
-3.744,0.990,7.953,12
-2.728,0.920,9.451,12
-2.794,1.000,10.014,12
-2.150,0.990,8.163,12
-1.061,0.920,8.050,12
-0.106,0.930,8.565,12
1.117,0.920,9.209,12
2.178,0.920,11.125,12
2.094,0.930,13.733,12
